PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62760	1583915	9.536083	-0.177126	1.354216	-0.062497	-0.042976	0.163542	-3.543671	-81.651692	141.872744			
62761	1583940	9.530498	-0.228042	1.354046	-0.060049	-0.052960	0.162618	-3.711319	-81.658506	142.033495			
62762	1583965	9.542861	-0.254187	1.353966	-0.050652	-0.064214	0.166439	-3.882359	-81.666823	142.199031			
62763	1583990	9.509805	-0.272005	1.340622	-0.054047	-0.074625	0.166294	-4.054799	-81.676557	142.365487			
62764	1584015	9.507025	-0.274796	1.352555	-0.055964	-0.083096	0.163625	-4.225853	-81.687619	142.529131			
62765	1584040	9.497464	-0.259603	1.328683	-0.056119	-0.087857	0.173511	-4.407464	-81.699019	142.704546			
62766	1584065	9.471344	-0.245785	1.312766	-0.066131	-0.098202	0.181040	-4.599191	-81.711728	142.888730			
62767	1584090	9.511441	-0.178283	1.293093	-0.085959	-0.106217	0.185327	-4.799202	-81.725441	143.078409			
62768	1584115	9.494985	-0.137060	1.287899	-0.102121	-0.114250	0.201046	-5.018279	-81.740170	143.283865			
62769	1584140	9.522561	-0.125984	1.279967	-0.120798	-0.120232	0.216867	-5.256934	-81.755268	143.507535			
62770	1584165	9.572301	-0.070856	1.248324	-0.143015	-0.121504	0.223285	-5.506064	-81.770324	143.738566			
62771	1584190	9.615031	-0.061217	1.241733	-0.166044	-0.124340	0.235717	-5.771925	-81.785461	143.983160			
62772	1584215	9.652187	-0.057134	1.256366	-0.175898	-0.128788	0.236215	-6.041073	-81.801224	144.228495			
62773	1584240	9.672864	-0.069477	1.243047	-0.192067	-0.125039	0.237672	-6.314571	-81.816100	144.477019			
62774	1584265	9.654929	-0.109308	1.228335	-0.213918	-0.118400	0.235908	-6.589637	-81.829891	144.723957			
62775	1584290	9.643997	-0.065250	1.220440	-0.238678	-0.102799	0.238803	-6.870140	-81.841243	144.972797			
62776	1584315	9.645365	-0.040602	1.243159	-0.255306	-0.094657	0.239426	-7.153363	-81.851416	145.220828			
62777	1584340	9.609431	-0.065450	1.274919	-0.269492	-0.087090	0.248431	-7.447235	-81.860008	145.478701			
62778	1584365	9.667371	-0.046146	1.251138	-0.290957	-0.079986	0.255288	-7.750613	-81.867272	145.743066			
62779	1584390	9.741817	-0.033715	1.228619	-0.311463	-0.067481	0.272733	-8.073000	-81.872213	146.023662			
62780	1584415	9.718467	-0.048673	1.191345	-0.336906	-0.055543	0.278606	-8.403490	-81.875279	146.307622			
62781	1584440	9.686796	-0.099458	1.161937	-0.367454	-0.041749	0.272076	-8.729983	-81.876135	146.584260			
62782	1584465	9.661930	-0.147598	1.163063	-0.397934	-0.025789	0.277272	-9.063531	-81.874393	146.863615			
62783	1584490	9.693540	-0.173780	1.173650	-0.423889	-0.013267	0.283395	-9.404669	-81.870507	147.146883			
62784	1584515	9.754310	-0.118632	1.133993	-0.457168	0.000726	0.293066	-9.757488	-81.864336	147.435997			
62785	1584540	9.765326	-0.161210	1.116568	-0.503516	0.012104	0.310372	-10.131462	-81.855707	147.740923			
